Employee_ID,Age,Experience_Years,Education,Department,Job_Level,Performance_Rating,Projects_Completed,Certifications,Weekly_Work_Hours,Remote_Work,City_Tier,Job_Satisfaction,Salary_LPA,Salary_Status
853,10854,57,36,Master,Operations,10,2.5,34,12,46.5,Yes,Tier 1,2,2.5,High
854,10855,31,9,Bachelor,Operations,3,2.2,4,5,41.5,No,Tier 1,3,1.39,Low
855,10856,56,31,Bachelor,Operations,8,2.7,28,12,46.4,No,Tier 3,1,2.5,High
856,10857,33,8,High School,Sales,4,3.3,8,4,45.3,Yes,Tier 3,5,1.21,Low
857,10858,23,1,High School,HR,2,4.2,4,3,46.5,No,Tier 2,3,0.83,Low
858,10859,53,26,Bachelor,Marketing,7,2.5,27,9,37.8,Yes,Tier 1,5,2.5,High
859,10860,26,4,High School,Finance,2,3.7,6,2,49.4,No,Tier 2,1,1.0,Low
860,10861,30,9,Bachelor,Marketing,3,3.6,9,3,45.3,Yes,Tier 1,4,1.52,Low
861,10862,25,3,Bachelor,IT,2,4.6,2,4,42.4,No,Tier 1,4,1.18,Low
862,10863,43,22,Bachelor,IT,6,3.9,20,9,42.5,No,Tier 1,4,2.49,High
863,10864,30,5,Diploma,Operations,3,3.9,9,4,42.8,Yes,Tier 2,1,1.19,Low
864,10865,22,0,Bachelor,Marketing,1,4.0,1,2,38.9,No,Tier 1,1,0.75,Low
865,10866,33,9,Master,Operations,4,2.9,5,7,48.9,No,Tier 2,3,1.5,Low
866,10867,60,34,PhD,Sales,10,3.1,36,15,47.8,No,Tier 1,1,2.5,High
867,10868,22,0,High School,IT,2,4.2,4,2,48.2,No,Tier 1,1,0.87,Low
868,10869,40,15,Master,IT,5,2.2,14,7,50.6,No,Tier 1,3,1.98,Low
869,10870,21,0,Bachelor,Marketing,1,3.1,6,1,43.9,Yes,Tier 3,3,0.77,Low
870,10871,57,33,Bachelor,IT,10,2.6,30,13,34.7,No,Tier 2,5,2.5,High
871,10872,29,8,Bachelor,Sales,4,3.7,13,5,46.1,No,Tier 1,2,1.48,Low
872,10873,37,13,High School,Sales,5,3.2,17,5,46.0,Yes,Tier 2,2,1.75,Low
873,10874,29,5,High School,Sales,2,3.9,4,4,50.8,Yes,Tier 3,5,1.01,Low
874,10875,31,10,Bachelor,Finance,3,3.4,12,6,48.4,No,Tier 2,4,1.5,Low
875,10876,35,12,Bachelor,Sales,4,2.5,17,4,43.7,No,Tier 2,1,1.65,Low
876,10877,44,20,Master,Sales,6,2.5,17,8,42.3,No,Tier 1,3,2.29,High
877,10878,58,36,Bachelor,Finance,10,3.5,29,13,48.0,No,Tier 2,3,2.5,High
878,10879,55,29,Diploma,Operations,8,3.0,24,11,30.0,Yes,Tier 2,4,2.5,High
879,10880,50,25,Master,HR,8,3.2,25,9,44.2,No,Tier 2,3,2.5,High
880,10881,51,28,Bachelor,IT,9,4.1,26,9,47.7,No,Tier 3,4,2.5,High
881,10882,25,4,Bachelor,Sales,3,4.0,1,2,42.4,Yes,Tier 1,5,1.21,Low
882,10883,34,11,Master,IT,3,4.7,13,4,41.1,Yes,Tier 1,4,1.66,Low
883,10884,31,11,Master,Marketing,4,3.3,11,6,44.5,No,Tier 3,2,1.57,Low
884,10885,29,9,Master,IT,4,3.1,10,5,49.7,No,Tier 2,4,1.65,Low
885,10886,54,30,Master,Operations,8,3.8,25,12,45.3,Yes,Tier 1,5,2.5,High
886,10887,32,8,Master,Finance,4,3.1,10,2,39.6,Yes,Tier 1,4,1.51,Low
887,10888,55,33,PhD,IT,9,3.2,32,11,49.1,Yes,Tier 3,5,2.5,High
888,10889,55,29,Bachelor,IT,9,3.4,25,10,50.1,Yes,Tier 1,2,2.5,High
889,10890,21,0,High School,IT,1,4.6,1,2,39.0,Yes,Tier 1,1,0.65,Low
890,10891,60,37,Bachelor,HR,10,4.0,32,13,57.0,No,Tier 1,5,2.5,High
891,10892,42,22,Diploma,HR,6,4.0,22,9,43.0,Yes,Tier 3,1,2.28,High
892,10893,49,25,Master,Marketing,8,4.5,22,11,47.7,No,Tier 3,5,2.5,High
893,10894,28,1,Bachelor,Finance,2,4.1,1,1,46.6,No,Tier 2,4,0.98,Low
894,10895,31,4,Bachelor,IT,2,2.8,8,2,39.5,No,Tier 2,1,0.96,Low
895,10896,57,32,High School,IT,9,4.1,32,12,40.7,No,Tier 1,5,2.5,High
896,10897,34,11,Master,IT,4,4.2,12,5,43.3,Yes,Tier 1,5,1.74,Low
897,10898,50,26,Bachelor,IT,8,3.9,20,11,33.6,Yes,Tier 3,1,2.5,High
898,10899,55,31,Master,HR,8,3.4,27,12,47.1,Yes,Tier 1,5,2.5,High
899,10900,41,21,Bachelor,Operations,7,3.9,20,11,33.5,No,Tier 2,1,2.43,High
900,10901,57,37,Bachelor,Operations,10,3.5,31,12,43.1,Yes,Tier 2,2,2.5,High
901,10902,25,1,Diploma,Marketing,2,2.9,5,3,39.6,No,Tier 1,3,0.82,Low
902,10903,39,18,High School,Sales,5,3.0,15,8,45.9,No,Tier 2,2,1.92,Low
903,10904,34,10,Master,Finance,3,4.0,11,3,32.0,No,Tier 2,1,1.47,Low
904,10905,46,21,Master,Operations,7,2.9,19,6,34.7,No,Tier 2,4,2.33,High
905,10906,24,0,Bachelor,IT,1,3.0,5,0,40.0,No,Tier 1,4,0.74,Low
906,10907,45,23,Diploma,Operations,7,4.0,21,11,45.6,No,Tier 1,3,2.5,High
907,10908,45,19,Bachelor,Marketing,6,3.6,18,9,44.1,No,Tier 2,1,2.23,High
908,10909,38,16,Master,Sales,5,3.9,14,7,48.3,Yes,Tier 3,5,2.01,Low
909,10910,60,38,Master,Operations,10,2.7,33,14,43.5,No,Tier 1,2,2.5,High
910,10911,28,7,Diploma,Marketing,2,3.9,8,3,42.9,No,Tier 3,2,1.12,Low
911,10912,59,38,High School,HR,10,3.1,31,14,37.6,Yes,Tier 2,3,2.5,High
912,10913,60,33,Master,Sales,10,2.8,30,12,41.9,No,Tier 3,3,2.5,High
913,10914,34,10,Bachelor,Marketing,3,3.2,12,7,42.9,No,Tier 1,3,1.5,Low
914,10915,52,30,Bachelor,Operations,8,4.4,26,10,32.7,No,Tier 1,3,2.5,High
915,10916,58,37,High School,HR,10,3.3,35,14,38.5,No,Tier 1,3,2.5,High
916,10917,53,33,Bachelor,Marketing,10,4.9,30,15,45.3,No,Tier 1,3,2.5,High
917,10918,43,19,Master,Marketing,6,2.2,15,9,43.9,Yes,Tier 3,5,2.17,High
918,10919,35,10,PhD,Operations,4,2.5,14,3,41.7,Yes,Tier 1,5,1.63,Low
919,10920,53,27,Bachelor,Sales,7,4.4,27,9,40.0,No,Tier 2,2,2.5,High
920,10921,45,22,Bachelor,HR,6,4.5,23,9,34.3,No,Tier 1,2,2.47,High
921,10922,37,13,High School,IT,5,2.9,14,6,32.1,No,Tier 2,3,1.55,Low
922,10923,53,30,Bachelor,Finance,8,3.5,21,13,41.5,Yes,Tier 1,2,2.5,High
923,10924,22,0,Bachelor,Sales,1,4.0,6,2,50.4,Yes,Tier 1,3,0.93,Low
924,10925,34,8,Bachelor,HR,3,3.4,10,4,43.2,No,Tier 1,5,1.45,Low
925,10926,60,37,Bachelor,Marketing,10,3.6,33,13,48.1,Yes,Tier 2,4,2.5,High
926,10927,60,38,Diploma,HR,10,3.5,35,13,37.1,Yes,Tier 1,5,2.5,High
927,10928,59,39,High School,Finance,10,2.5,39,15,44.4,No,Tier 1,1,2.5,High
928,10929,26,3,Bachelor,Operations,2,3.3,4,1,39.5,Yes,Tier 1,5,0.92,Low
929,10930,26,0,High School,Finance,2,3.5,2,3,39.3,No,Tier 3,1,0.62,Low
930,10931,23,0,Diploma,IT,1,3.6,1,2,46.7,Yes,Tier 2,2,0.77,Low
931,10932,27,3,PhD,IT,2,2.4,3,3,42.4,Yes,Tier 2,5,1.05,Low
932,10933,28,6,Bachelor,Finance,3,4.0,5,2,36.1,No,Tier 2,4,1.23,Low
933,10934,35,11,Bachelor,Sales,3,3.6,7,5,43.5,No,Tier 1,5,1.44,Low
934,10935,49,23,Master,Sales,7,2.8,22,9,39.4,Yes,Tier 2,5,2.5,High
935,10936,53,32,PhD,Marketing,10,4.7,34,12,35.8,No,Tier 1,5,2.5,High
936,10937,50,28,Bachelor,IT,9,3.3,31,11,38.0,Yes,Tier 1,3,2.5,High
937,10938,59,36,Master,Marketing,10,3.3,30,13,53.2,No,Tier 2,5,2.5,High
938,10939,47,25,Bachelor,IT,8,3.9,22,9,49.1,Yes,Tier 2,5,2.5,High
939,10940,56,32,Bachelor,Finance,10,4.7,32,13,32.9,No,Tier 1,4,2.5,High
940,10941,49,29,Bachelor,Sales,9,3.9,27,10,42.1,No,Tier 1,1,2.5,High
941,10942,58,36,Master,Sales,10,4.0,32,13,42.4,Yes,Tier 2,1,2.5,High
942,10943,53,30,Master,Finance,8,2.8,26,12,41.7,Yes,Tier 2,4,2.5,High
943,10944,57,36,Bachelor,Marketing,10,3.6,35,15,39.7,No,Tier 1,2,2.5,High
944,10945,47,20,Diploma,Marketing,6,3.2,16,7,46.7,Yes,Tier 1,5,2.23,High
945,10946,53,28,Bachelor,HR,9,4.0,27,13,47.7,Yes,Tier 3,2,2.5,High
946,10947,24,4,Diploma,IT,3,4.0,7,1,48.2,Yes,Tier 2,4,1.19,Low
947,10948,42,15,Bachelor,Marketing,5,4.6,15,8,44.7,No,Tier 3,2,2.01,Low
948,10949,22,1,Master,Finance,1,2.1,6,3,46.0,No,Tier 1,1,0.91,Low
949,10950,30,8,Master,Marketing,3,3.1,9,2,41.3,Yes,Tier 2,3,1.35,Low
950,10951,25,1,Master,Sales,1,4.3,2,0,35.1,No,Tier 1,2,0.8,Low
951,10952,30,4,Master,IT,3,2.6,6,4,35.0,No,Tier 2,3,1.15,Low
952,10953,53,29,Bachelor,Operations,8,4.0,22,11,38.7,Yes,Tier 1,2,2.5,High
953,10954,58,31,Master,HR,8,4.2,29,11,42.0,No,Tier 1,4,2.5,High
954,10955,33,10,Bachelor,IT,4,3.5,13,7,36.6,No,Tier 1,3,1.68,Low
955,10956,51,27,Diploma,Sales,7,2.6,23,9,37.4,No,Tier 2,2,2.5,High
956,10957,56,36,High School,Sales,10,3.4,30,13,41.1,Yes,Tier 2,4,2.5,High
957,10958,44,20,Bachelor,Sales,6,4.4,17,7,47.3,No,Tier 2,1,2.24,High
958,10959,35,12,Bachelor,Sales,5,4.5,12,2,44.7,No,Tier 3,5,1.75,Low
959,10960,49,24,Bachelor,Finance,8,3.6,23,10,38.7,No,Tier 2,4,2.5,High
960,10961,28,6,Master,HR,3,2.9,12,2,43.2,No,Tier 2,4,1.35,Low
961,10962,25,0,Diploma,Operations,2,4.6,7,2,36.4,Yes,Tier 3,1,0.71,Low
962,10963,49,22,Diploma,Sales,7,4.0,23,10,38.7,No,Tier 2,3,2.4,High
963,10964,24,2,PhD,Sales,1,2.9,5,2,34.7,No,Tier 1,2,0.92,Low
964,10965,32,8,Diploma,Marketing,4,3.7,7,4,45.1,Yes,Tier 3,3,1.32,Low
965,10966,22,1,Bachelor,HR,2,3.7,8,2,41.6,Yes,Tier 1,4,0.96,Low
966,10967,47,25,Bachelor,IT,8,3.1,22,9,42.2,Yes,Tier 2,2,2.5,High
967,10968,51,26,Bachelor,HR,8,3.7,25,9,47.0,No,Tier 1,5,2.5,High
968,10969,56,32,High School,HR,9,4.2,30,14,38.0,No,Tier 2,5,2.5,High
969,10970,56,30,High School,Operations,9,3.3,27,12,45.3,No,Tier 2,2,2.5,High
970,10971,46,23,Diploma,HR,6,4.3,24,9,52.9,Yes,Tier 1,4,2.5,High
971,10972,47,22,Bachelor,Operations,7,2.4,22,10,38.1,No,Tier 2,1,2.35,High
972,10973,25,1,Bachelor,Sales,2,4.9,6,2,35.2,No,Tier 2,3,0.95,Low
973,10974,40,15,Diploma,Sales,4,3.5,16,7,36.7,Yes,Tier 1,3,1.79,Low
974,10975,31,9,Bachelor,Finance,3,4.2,10,5,44.9,Yes,Tier 1,1,1.46,Low
975,10976,30,4,Master,Operations,2,3.6,6,0,51.7,Yes,Tier 1,1,1.1,Low
976,10977,60,37,High School,Operations,10,3.0,32,15,51.5,No,Tier 3,5,2.5,High
977,10978,58,34,Bachelor,IT,9,3.5,27,14,47.2,No,Tier 2,1,2.5,High
978,10979,26,6,Master,Marketing,3,2.3,5,3,47.4,No,Tier 3,2,1.2,Low
979,10980,28,1,Bachelor,HR,1,3.9,6,3,45.3,Yes,Tier 1,5,0.94,Low
980,10981,43,20,Bachelor,IT,6,3.6,16,6,46.6,No,Tier 1,4,2.35,High
981,10982,46,26,Bachelor,Operations,8,3.4,23,11,44.5,No,Tier 1,5,2.5,High
982,10983,32,7,Master,IT,2,4.0,6,4,39.0,No,Tier 1,5,1.31,Low
983,10984,46,25,Master,Finance,7,3.5,22,9,51.6,Yes,Tier 2,3,2.5,High
984,10985,33,10,Bachelor,Marketing,4,3.9,11,5,49.7,No,Tier 3,1,1.56,Low
985,10986,60,35,Master,Operations,10,4.1,30,14,39.1,No,Tier 1,2,2.5,High
986,10987,38,18,Bachelor,Operations,6,3.1,14,5,46.2,Yes,Tier 3,1,2.04,Low
987,10988,45,23,Bachelor,HR,6,3.0,21,10,50.3,Yes,Tier 1,3,2.5,High
988,10989,53,31,Bachelor,Marketing,8,2.4,25,11,45.1,No,Tier 3,1,2.5,High
989,10990,60,39,Diploma,Finance,10,3.6,33,16,42.0,No,Tier 1,2,2.5,High
990,10991,32,5,Master,Sales,2,3.8,9,4,50.1,No,Tier 3,1,1.3,Low
991,10992,56,33,Bachelor,IT,9,2.6,32,12,44.3,Yes,Tier 1,3,2.5,High
992,10993,24,1,Bachelor,HR,2,4.4,1,2,39.9,Yes,Tier 3,2,0.82,Low
993,10994,25,2,Master,Operations,1,3.0,9,2,37.2,Yes,Tier 1,1,0.91,Low
994,10995,57,30,High School,Sales,9,2.1,26,13,30.0,No,Tier 1,3,2.5,High
995,10996,28,3,Bachelor,Finance,1,4.5,4,1,52.9,No,Tier 2,3,1.01,Low
996,10997,48,22,High School,Marketing,7,2.2,18,8,38.8,No,Tier 1,5,2.33,High
997,10998,51,25,Master,IT,7,4.1,23,8,47.8,Yes,Tier 2,2,2.5,High
998,10999,29,8,Master,HR,3,4.0,14,4,38.4,No,Tier 3,2,1.39,Low
999,11000,49,26,Bachelor,Operations,8,3.7,20,9,43.8,No,Tier 2,1,2.5,High
1000,11001,34,9,Master,Operations,3,3.2,5,4,45.2,No,Tier 2,5,1.48,Low
1001,11002,60,38,Bachelor,Sales,10,3.8,34,16,36.8,No,Tier 1,2,2.5,High
1002,11003,42,22,Master,Sales,6,4.2,22,8,47.8,No,Tier 2,3,2.5,High
1003,11004,31,6,Bachelor,IT,2,2.9,8,3,42.0,No,Tier 2,2,1.07,Low
1004,11005,43,16,Bachelor,Marketing,6,4.1,17,6,45.8,Yes,Tier 3,5,2.05,Low
1005,11006,21,0,PhD,Finance,1,4.1,1,1,50.3,No,Tier 1,4,1.03,Low
1006,11007,57,31,Bachelor,Marketing,9,3.7,25,15,46.7,Yes,Tier 2,3,2.5,High
1007,11008,41,19,Diploma,Marketing,5,3.2,19,6,42.5,No,Tier 1,2,2.07,Low
1008,11009,46,24,Bachelor,Marketing,7,4.1,27,10,52.7,No,Tier 1,3,2.5,High
1009,11010,56,29,PhD,IT,8,3.8,28,14,42.8,Yes,Tier 1,1,2.5,High
1010,11011,43,23,Bachelor,IT,6,2.8,23,10,43.5,No,Tier 1,3,2.5,High
1011,11012,21,0,High School,Finance,1,3.3,1,2,42.2,No,Tier 1,2,0.63,Low
1012,11013,60,39,Bachelor,Marketing,10,4.0,35,13,36.9,No,Tier 1,1,2.5,High
1013,11014,35,15,Bachelor,IT,4,3.6,12,8,36.3,No,Tier 3,1,1.77,Low
1014,11015,41,19,Diploma,Finance,6,4.2,23,9,40.2,No,Tier 1,1,2.34,High
1015,11016,29,5,Master,Operations,2,3.3,4,1,37.9,No,Tier 3,4,1.03,Low
1016,11017,29,4,PhD,Finance,2,2.9,4,2,41.6,Yes,Tier 1,4,1.15,Low
1017,11018,30,8,Bachelor,Marketing,3,4.9,6,3,47.1,Yes,Tier 1,1,1.45,Low
1018,11019,46,25,Bachelor,HR,8,2.4,23,6,41.0,Yes,Tier 2,2,2.5,High
1019,11020,55,32,Bachelor,Marketing,10,3.2,29,11,44.1,No,Tier 2,1,2.5,High
1020,11021,45,23,Diploma,HR,6,3.7,25,9,40.5,Yes,Tier 2,1,2.37,High
1021,11022,46,20,Master,Finance,6,4.1,21,9,55.7,No,Tier 2,3,2.5,High
1022,11023,31,5,Bachelor,Operations,2,3.9,5,3,50.5,Yes,Tier 1,3,1.19,Low
1023,11024,58,32,Bachelor,Operations,10,5.0,31,14,41.8,No,Tier 2,3,2.5,High
1024,11025,22,0,Master,IT,1,3.4,1,3,44.4,Yes,Tier 2,5,0.87,Low
1025,11026,27,1,Bachelor,Operations,2,2.9,2,2,36.3,No,Tier 1,3,0.84,Low
1026,11027,38,14,Bachelor,Sales,4,3.4,14,6,41.9,No,Tier 3,3,1.72,Low
1027,11028,47,25,High School,Finance,8,3.3,20,10,40.0,No,Tier 2,2,2.5,High
1028,11029,54,27,Master,IT,8,3.5,27,10,46.7,No,Tier 1,4,2.5,High
1029,11030,47,21,PhD,Operations,6,2.9,25,7,38.3,No,Tier 3,4,2.33,High
1030,11031,37,17,Bachelor,Finance,5,4.0,16,7,51.3,No,Tier 3,4,2.03,Low
1031,11032,44,17,PhD,Marketing,5,3.7,15,8,42.7,No,Tier 2,5,2.15,High
1032,11033,45,22,Diploma,Operations,6,2.7,20,10,38.7,Yes,Tier 1,1,2.32,High
1033,11034,27,3,Bachelor,HR,1,4.1,4,4,43.2,No,Tier 3,3,0.97,Low
1034,11035,26,6,Bachelor,Finance,2,3.0,8,4,46.7,No,Tier 1,2,1.21,Low
1035,11036,44,24,Bachelor,IT,7,2.7,19,11,45.6,Yes,Tier 1,5,2.5,High
1036,11037,53,33,Bachelor,Marketing,10,3.6,30,13,43.8,No,Tier 1,4,2.5,High
1037,11038,49,29,Bachelor,Sales,8,2.4,31,11,47.4,No,Tier 2,5,2.5,High
1038,11039,42,15,Diploma,Marketing,4,3.9,10,8,47.1,No,Tier 3,2,1.79,Low
1039,11040,46,19,Bachelor,Operations,6,1.7,15,9,47.1,No,Tier 2,5,2.17,High
1040,11041,48,26,Diploma,HR,7,2.8,23,12,41.6,Yes,Tier 3,4,2.5,High
1041,11042,41,15,Master,Marketing,4,4.5,16,5,41.6,Yes,Tier 1,1,2.0,Low
1042,11043,27,2,Diploma,Sales,1,3.1,7,1,42.0,Yes,Tier 1,4,0.76,Low
1043,11044,37,15,High School,IT,4,3.2,17,6,40.5,Yes,Tier 2,4,1.7,Low
1044,11045,40,18,Bachelor,Finance,6,4.3,13,8,43.5,No,Tier 3,4,2.14,High
1045,11046,40,16,Bachelor,HR,6,3.0,14,9,43.0,Yes,Tier 2,5,2.09,Low
1046,11047,42,18,Master,Sales,5,4.0,15,6,51.3,No,Tier 1,2,2.2,High
1047,11048,48,22,Bachelor,Operations,6,4.3,20,10,40.5,No,Tier 1,4,2.47,High
1048,11049,60,35,Bachelor,Operations,10,3.8,31,12,38.1,No,Tier 1,5,2.5,High
1049,11050,27,3,Master,Operations,1,2.6,2,5,46.2,Yes,Tier 1,2,1.06,Low
1050,11051,21,0,Bachelor,HR,2,3.1,2,0,43.4,Yes,Tier 1,1,0.8,Low
1051,11052,52,26,High School,Marketing,8,5.0,25,11,39.6,Yes,Tier 3,4,2.5,High
1052,11053,33,6,Bachelor,HR,3,3.2,6,5,46.9,Yes,Tier 2,3,1.32,Low
1053,11054,50,29,Master,Operations,8,5.0,26,12,41.6,No,Tier 2,5,2.5,High
1054,11055,43,16,Bachelor,Sales,5,4.6,20,6,50.6,No,Tier 1,1,2.11,High
1055,11056,39,14,Bachelor,Finance,4,3.8,19,5,38.2,No,Tier 1,1,1.83,Low
1056,11057,52,28,Diploma,Finance,9,3.7,20,12,40.1,No,Tier 2,1,2.5,High
1057,11058,50,25,Diploma,HR,7,3.2,23,11,43.6,Yes,Tier 3,5,2.5,High
1058,11059,49,27,Bachelor,Operations,7,3.4,32,12,49.8,No,Tier 2,2,2.5,High
1059,11060,49,27,Bachelor,IT,8,3.1,26,12,39.4,Yes,Tier 3,3,2.5,High
1060,11061,50,25,High School,HR,7,3.5,23,8,44.9,No,Tier 3,2,2.41,High
1061,11062,36,15,PhD,Operations,4,2.6,18,5,37.2,No,Tier 1,4,1.78,Low
1062,11063,60,39,Master,Marketing,10,2.6,35,14,47.6,Yes,Tier 1,3,2.5,High
1063,11064,39,12,Bachelor,Finance,5,4.3,14,5,39.7,Yes,Tier 2,2,1.79,Low
1064,11065,38,13,Master,Finance,4,2.5,13,5,46.1,Yes,Tier 1,4,1.85,Low
1065,11066,21,0,High School,Finance,2,4.1,4,2,46.4,No,Tier 1,3,0.79,Low
1066,11067,34,7,Bachelor,IT,3,2.3,10,5,33.9,Yes,Tier 1,5,1.24,Low
1067,11068,22,0,Bachelor,Operations,2,3.9,5,1,44.0,No,Tier 1,4,0.91,Low
1068,11069,48,27,Master,Operations,7,3.4,24,10,40.5,No,Tier 3,2,2.5,High
1069,11070,50,30,Master,Operations,8,4.4,26,12,45.5,No,Tier 1,3,2.5,High
1070,11071,58,31,Bachelor,Operations,8,3.3,23,11,38.6,No,Tier 1,4,2.5,High
1071,11072,24,2,PhD,IT,2,2.2,4,2,40.1,Yes,Tier 2,4,0.99,Low
1072,11073,21,0,Diploma,Sales,2,3.4,5,1,49.0,No,Tier 2,5,0.82,Low
1073,11074,28,3,Master,HR,1,3.6,7,3,48.6,No,Tier 2,4,1.01,Low
1074,11075,49,29,PhD,HR,9,3.4,24,10,38.0,No,Tier 3,3,2.5,High
1075,11076,59,34,Diploma,Operations,9,3.9,25,14,52.0,No,Tier 2,1,2.5,High
1076,11077,23,0,Master,Marketing,1,3.1,3,1,30.1,No,Tier 2,3,0.68,Low
1077,11078,52,30,High School,Finance,8,2.7,29,11,44.1,Yes,Tier 1,3,2.5,High
1078,11079,30,8,Bachelor,IT,3,2.9,8,5,36.6,No,Tier 2,5,1.33,Low
1079,11080,30,9,Bachelor,Marketing,3,3.2,7,4,44.9,No,Tier 2,5,1.41,Low
1080,11081,39,12,Bachelor,Marketing,4,3.2,11,5,41.7,Yes,Tier 3,4,1.58,Low
1081,11082,54,33,PhD,Operations,9,5.0,30,11,37.9,No,Tier 3,5,2.5,High
1082,11083,53,33,Master,IT,10,4.3,33,10,39.3,Yes,Tier 2,4,2.5,High
1083,11084,43,16,Bachelor,HR,5,3.9,15,7,39.1,No,Tier 2,1,1.93,Low
1084,11085,48,22,Master,Finance,7,3.8,23,10,43.4,No,Tier 1,2,2.5,High
1085,11086,52,27,PhD,HR,8,3.7,27,10,47.9,No,Tier 1,5,2.5,High
1086,11087,27,1,High School,Marketing,1,3.7,1,1,52.8,No,Tier 1,5,0.81,Low
1087,11088,49,27,PhD,Finance,8,3.6,28,8,42.1,No,Tier 1,1,2.5,High
1088,11089,28,8,High School,Sales,4,3.5,10,2,44.5,Yes,Tier 1,5,1.35,Low
1089,11090,21,0,Master,Marketing,2,2.1,1,2,48.9,No,Tier 1,1,0.96,Low
1090,11091,23,3,Bachelor,HR,1,3.3,10,0,40.8,Yes,Tier 2,4,0.91,Low
1091,11092,44,20,Diploma,HR,6,3.3,19,7,39.1,Yes,Tier 2,5,2.13,High
1092,11093,43,23,Bachelor,Operations,6,3.0,17,10,52.7,Yes,Tier 2,5,2.4,High
1093,11094,28,2,Bachelor,HR,1,3.1,3,2,42.1,No,Tier 2,4,0.79,Low
1094,11095,57,33,Bachelor,IT,9,3.7,27,13,44.1,No,Tier 1,5,2.5,High
1095,11096,23,0,High School,Marketing,2,4.0,1,2,35.0,No,Tier 3,3,0.66,Low
1096,11097,53,26,Bachelor,Finance,8,3.7,23,10,40.4,No,Tier 1,1,2.5,High
1097,11098,48,21,Master,HR,6,4.0,19,7,52.4,Yes,Tier 3,2,2.34,High
1098,11099,28,4,Bachelor,Operations,3,4.0,5,2,45.3,No,Tier 1,3,1.16,Low
1099,11100,54,31,Diploma,Operations,9,3.3,28,11,42.9,Yes,Tier 2,2,2.5,High
1100,11101,55,28,Bachelor,HR,9,3.8,27,9,50.0,No,Tier 1,3,2.5,High
1101,11102,52,32,High School,IT,10,2.4,27,11,34.8,No,Tier 1,3,2.5,High
1102,11103,44,18,Master,Operations,5,3.3,20,7,40.9,No,Tier 1,3,2.16,High
1103,11104,34,14,Master,Finance,4,3.2,11,5,54.4,No,Tier 2,1,1.88,Low
1104,11105,52,29,Bachelor,Marketing,8,4.5,28,11,42.8,No,Tier 1,2,2.5,High
1105,11106,36,14,Bachelor,Sales,5,3.7,18,7,42.7,No,Tier 2,4,1.87,Low
1106,11107,24,3,Master,IT,2,2.6,5,3,48.9,No,Tier 1,4,1.06,Low
1107,11108,57,31,Bachelor,Operations,8,3.9,28,14,49.2,Yes,Tier 1,5,2.5,High
1108,11109,41,14,Master,Marketing,4,4.1,12,4,36.5,Yes,Tier 3,1,1.68,Low
1109,11110,34,8,Bachelor,Sales,4,3.4,8,4,45.1,Yes,Tier 3,1,1.47,Low
1110,11111,51,31,Master,HR,8,3.9,32,13,51.8,Yes,Tier 2,1,2.5,High
1111,11112,38,17,Bachelor,HR,5,1.9,18,5,39.8,Yes,Tier 1,3,1.9,Low
1112,11113,27,2,Bachelor,Finance,2,1.7,6,1,41.1,No,Tier 1,1,0.84,Low
1113,11114,30,5,PhD,Sales,3,2.7,2,2,43.1,No,Tier 3,4,1.13,Low
1114,11115,27,0,Bachelor,HR,1,3.6,1,4,46.5,No,Tier 1,1,0.75,Low
1115,11116,53,30,Bachelor,HR,9,4.5,31,10,35.9,Yes,Tier 3,3,2.5,High
1116,11117,43,18,Diploma,Operations,5,2.8,18,9,30.0,Yes,Tier 1,2,1.91,Low
1117,11118,41,15,Bachelor,Finance,5,2.9,16,6,44.1,Yes,Tier 3,1,1.81,Low
1118,11119,39,14,Bachelor,Marketing,5,3.6,15,5,48.8,No,Tier 1,2,1.92,Low
1119,11120,39,17,Diploma,HR,5,3.2,15,11,41.4,No,Tier 1,5,2.04,Low
1120,11121,56,34,High School,IT,10,3.1,31,13,39.9,No,Tier 2,3,2.5,High
1121,11122,49,22,Bachelor,IT,6,3.2,17,9,42.2,No,Tier 3,1,2.4,High
1122,11123,38,16,Master,Marketing,6,4.4,12,7,51.0,No,Tier 3,5,2.08,Low
1123,11124,22,0,Bachelor,Sales,1,4.2,1,2,39.7,Yes,Tier 2,5,0.78,Low
1124,11125,21,0,Diploma,Finance,2,3.5,3,4,45.9,No,Tier 2,2,0.83,Low
1125,11126,25,1,Master,Operations,2,4.6,1,4,37.2,No,Tier 2,4,0.97,Low
1126,11127,40,16,High School,IT,5,3.8,16,6,37.5,No,Tier 2,4,1.81,Low
1127,11128,31,4,Bachelor,IT,3,4.3,4,5,47.2,Yes,Tier 3,4,1.25,Low
1128,11129,22,1,Diploma,Marketing,1,2.9,2,1,51.2,Yes,Tier 2,4,0.73,Low
1129,11130,23,0,Diploma,Sales,2,3.1,6,2,47.4,Yes,Tier 2,3,0.8,Low
1130,11131,43,19,Diploma,Sales,6,3.1,18,6,32.7,No,Tier 2,1,1.95,Low
1131,11132,32,10,Bachelor,Marketing,3,3.4,9,6,40.9,No,Tier 2,1,1.36,Low
1132,11133,40,18,High School,IT,6,3.5,18,7,44.2,No,Tier 3,3,2.02,Low
1133,11134,25,0,Bachelor,Finance,2,3.7,1,0,43.3,No,Tier 1,2,0.83,Low
1134,11135,57,30,Bachelor,IT,8,4.8,28,13,33.4,Yes,Tier 1,1,2.5,High
